block,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,station,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS
80,072,41.74785,-87.702716,5,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
10,073,41.773215,-87.60088,4,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
10,073,41.773215,-87.60088,4,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
10,073,41.773215,-87.60088,18,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
10,073,41.773215,-87.60088,18,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
10,073,41.773215,-87.60088,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
10,073,41.773215,-87.60088,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
39,074,41.822536,-87.666343,12,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
39,074,41.822536,-87.666343,12,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
39,074,41.822536,-87.666343,65,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
39,074,41.822536,-87.666343,65,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
39,074,41.822536,-87.666343,5,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
39,074,41.822536,-87.666343,5,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
47,075,41.799282,-87.585487,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
47,075,41.799282,-87.585487,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
47,075,41.799282,-87.585487,4,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
47,075,41.799282,-87.585487,4,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
64,077,41.778748,-87.586427,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
64,077,41.778748,-87.586427,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
64,077,41.778748,-87.586427,9,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
64,077,41.778748,-87.586427,9,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
64,077,41.778748,-87.586427,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
64,077,41.778748,-87.586427,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
65,078,41.775051,-87.655356,8,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
65,078,41.775051,-87.655356,8,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
71,079,41.766202,-87.562889,10,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
71,079,41.766202,-87.562889,10,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
71,079,41.766202,-87.562889,15,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
71,079,41.766202,-87.562889,15,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
71,079,41.766202,-87.562889,6,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
71,079,41.766202,-87.562889,6,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
77,080,41.754676,-87.612922,5,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
77,080,41.754676,-87.612922,5,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
77,080,41.754676,-87.612922,6,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
77,080,41.754676,-87.612922,6,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
77,080,41.754676,-87.612922,4,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
77,080,41.754676,-87.612922,4,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
40,081,41.821582,-87.627796,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
40,081,41.821582,-87.627796,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
40,081,41.821582,-87.627796,20,1,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
40,081,41.821582,-87.627796,20,1,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
40,081,41.821582,-87.627796,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
40,081,41.821582,-87.627796,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
50,082,41.803423,-87.642984,52,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
50,082,41.803423,-87.642984,52,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
50,082,41.803423,-87.642984,69,1,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
50,082,41.803423,-87.642984,69,1,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
50,082,41.803423,-87.642984,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
50,082,41.803423,-87.642984,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
79,083,41.754292,-87.590773,6,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
79,083,41.754292,-87.590773,6,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
79,083,41.754292,-87.590773,18,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
79,083,41.754292,-87.590773,18,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
79,083,41.754292,-87.590773,6,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
79,083,41.754292,-87.590773,6,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
20,084,41.692555,-87.598865,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
20,084,41.692555,-87.598865,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
20,084,41.692555,-87.598865,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
20,084,41.692555,-87.598865,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
10,085,41.721474,-87.648064,7,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
10,085,41.721474,-87.648064,7,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
10,085,41.721474,-87.648064,10,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
10,085,41.721474,-87.648064,10,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
10,085,41.721474,-87.648064,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
10,085,41.721474,-87.648064,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
22,086,41.688324,-87.676709,89,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
22,086,41.688324,-87.676709,89,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
22,086,41.688324,-87.676709,223,1,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
22,086,41.688324,-87.676709,223,1,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
22,086,41.688324,-87.676709,28,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
22,086,41.688324,-87.676709,28,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
10,088,41.869107,-87.696293,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
10,088,41.869107,-87.696293,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
10,088,41.869107,-87.696293,9,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
10,088,41.869107,-87.696293,9,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
10,089,41.723195,-87.64997,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
10,089,41.723195,-87.64997,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
10,089,41.723195,-87.64997,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
10,089,41.723195,-87.64997,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
11,090,41.868077,-87.666901,24,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
11,090,41.868077,-87.666901,24,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
11,090,41.868077,-87.666901,61,1,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
11,090,41.868077,-87.666901,61,1,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
11,090,41.868077,-87.666901,8,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
11,090,41.868077,-87.666901,8,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
11,091,41.862292,-87.64886,16,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
11,091,41.862292,-87.64886,16,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
11,091,41.862292,-87.64886,24,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
11,091,41.862292,-87.64886,24,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
11,091,41.862292,-87.64886,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
11,091,41.862292,-87.64886,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
11,092,41.869216,-87.627561,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
11,092,41.869216,-87.627561,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
11,092,41.869216,-87.627561,15,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
11,092,41.869216,-87.627561,15,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
11,092,41.869216,-87.627561,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
11,092,41.869216,-87.627561,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
17,094,41.720848,-87.666014,6,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
17,094,41.720848,-87.666014,6,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
17,094,41.720848,-87.666014,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
17,094,41.720848,-87.666014,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
17,094,41.720848,-87.666014,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
17,094,41.720848,-87.666014,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
22,096,41.731922,-87.677512,17,1,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
22,096,41.731922,-87.677512,17,1,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
22,096,41.731922,-87.677512,20,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
22,096,41.731922,-87.677512,20,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
22,096,41.731922,-87.677512,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
22,096,41.731922,-87.677512,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
22,096,41.731922,-87.677512,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,1,0,0
22,096,41.731922,-87.677512,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,0,1,0,0
82,097,41.644612,-87.604498,11,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
82,097,41.644612,-87.604498,11,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
89,099,41.733643,-87.55551,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
89,099,41.733643,-87.55551,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
89,099,41.733643,-87.55551,4,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
89,099,41.733643,-87.55551,4,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
89,099,41.733643,-87.55551,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
89,099,41.733643,-87.55551,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
98,100,41.717753,-87.531657,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
98,100,41.717753,-87.531657,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
98,100,41.717753,-87.531657,9,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
98,100,41.717753,-87.531657,9,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
98,100,41.717753,-87.531657,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
98,100,41.717753,-87.531657,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
10,102,41.750498,-87.605294,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
10,102,41.750498,-87.605294,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
10,102,41.750498,-87.605294,13,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
10,102,41.750498,-87.605294,13,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
10,102,41.750498,-87.605294,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
10,102,41.750498,-87.605294,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
11,103,41.702724,-87.536497,88,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
11,103,41.702724,-87.536497,88,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
11,103,41.702724,-87.536497,378,1,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
11,103,41.702724,-87.536497,378,1,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
11,103,41.702724,-87.536497,43,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
11,103,41.702724,-87.536497,43,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
11,103,41.702724,-87.536497,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1
11,103,41.702724,-87.536497,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,0,0,0,1
81,107,41.729669,-87.582699,1,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
81,107,41.729669,-87.582699,1,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
81,107,41.729669,-87.582699,2,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
81,107,41.729669,-87.582699,2,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
52,114,41.798697,-87.736812,5,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
52,114,41.798697,-87.736812,5,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
52,114,41.798697,-87.736812,51,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,1,0,0,0,0
52,114,41.798697,-87.736812,51,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,1,0,0,0,0
52,114,41.798697,-87.736812,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,1,0,0,0
52,114,41.798697,-87.736812,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,1,0,0,0
52,114,41.798697,-87.736812,3,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1
52,114,41.798697,-87.736812,3,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,0,0,0,0,0,1
12,115,41.673408,-87.599862,1543,0,2007,8,1,1,92,69,81.0,8.0,62,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9,4.1,0,1,0,0,0,0,0
12,115,41.673408,-87.599862,1543,0,2007,8,1,2,91,69,80.0,8.0,63,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13,3.7,0,1,0,0,0,0,0
